"Id","Eventable type","Eventable","Event type","Title","Description","Date","Url"
"6790","Legislation","1539","Passed/Approved","Law passed","","23/12/2007",""
"6789","Legislation","4787","Passed/Approved","Law passed","","14/11/2013",""
"6788","Legislation","1590","Passed/Approved","Law passed","","15/04/2014",""
"6787","Legislation","1596","Passed/Approved","Law passed","","25/12/2009",""
"6785","Legislation","1340","Passed/Approved","Law passed","","25/12/2009",""
"6784","Legislation","1342","Passed/Approved","Law passed","","25/12/2009",""
"6782","Legislation","4282","Passed/Approved","Law passed","","04/01/2013",""
"6781","Legislation","1608","Passed/Approved","Law passed","","22/07/2014",""
"6780","Legislation","4461","Passed/Approved","Law passed","","29/12/2011",""
"6779","Legislation","1352","Passed/Approved","Law passed","","11/04/2011",""
"6778","Legislation","1351","Passed/Approved","Law passed","","12/06/2013",""
"6777","Legislation","4839","Passed/Approved","Law passed","","08/06/1999",""
"6776","Legislation","4841","Passed/Approved","Law passed","","01/11/2011",""
"6775","Legislation","1358","Passed/Approved","Law passed","","22/01/2001",""
"6774","Legislation","1357","Passed/Approved","Law passed","","22/02/2006",""
"6773","Legislation","8627","Passed/Approved","Law passed","","01/04/2012",""
"6772","Legislation","1361","Passed/Approved","Law passed","","01/01/2013",""
"6771","Legislation","8167","Passed/Approved","Document amended","","25/12/2014",""
"6770","Legislation","1363","Passed/Approved","Law passed","","01/04/2012",""
"6769","Legislation","1365","Passed/Approved","Law passed","","25/12/2009",""
"6768","Legislation","1367","Passed/Approved","Law passed","","01/03/2007",""
"6767","Legislation","1368","Passed/Approved","Law passed","","01/05/2002",""
"6766","Legislation","1370","Passed/Approved","Law passed","","11/07/1999",""
"6765","Legislation","1371","Passed/Approved","Law passed","","13/01/2013",""
"6764","Legislation","4803","Passed/Approved","Law passed","","23/01/2014",""
"6763","Legislation","1373","Passed/Approved","Law passed","","01/04/2012",""
"6762","Legislation","4807","Passed/Approved","Law passed","","28/12/2009",""
"6761","Legislation","8168","Passed/Approved","Law passed","","01/11/2015",""
"6760","Legislation","8145","Passed/Approved","Law passed","","25/12/2015",""
"6759","Legislation","8234","Passed/Approved","Regulation issued","","25/12/2017",""
"6758","Legislation","8263","Passed/Approved","Law passed","","11/03/2011",""
"6757","Legislation","8264","Passed/Approved","Law passed","","02/01/2004",""
"6756","Legislation","8265","Passed/Approved","Law passed","","25/12/2004",""
"6755","Legislation","1383","Passed/Approved","Law passed","","25/12/2014",""
"6754","Legislation","1384","Passed/Approved","Law passed","","20/08/2014",""
"6753","Legislation","1609","Passed/Approved","Law passed","","17/06/2013",""
"6752","Legislation","1610","Passed/Approved","Law passed","","17/05/2013",""
"6751","Legislation","1614","Passed/Approved","Law passed","","25/01/2008",""
"6750","Legislation","1611","Passed/Approved","Law passed","","17/02/2011",""
"6749","Legislation","1390","Passed/Approved","Law passed","","03/08/2009",""
"6748","Legislation","1391","Passed/Approved","Law passed","","25/12/2008",""
"6747","Legislation","1627","Passed/Approved","Law passed","","15/11/2013",""
"6746","Legislation","1395","Passed/Approved","Law passed","","25/12/2005",""
"6745","Legislation","1397","Passed/Approved","Law passed","","23/08/2004",""
"6744","Legislation","1398","Passed/Approved","Law passed","","25/12/2002",""
"6743","Legislation","1400","Passed/Approved","Law passed","","25/12/2002",""
"6742","Legislation","1401","Passed/Approved","Law passed","","28/12/2000",""
"6741","Legislation","1628","Passed/Approved","Law passed","","01/09/2013",""
"6740","Legislation","8278","Passed/Approved","Law passed","","30/04/2017",""
"6739","Legislation","1405","Passed/Approved","Law passed","","25/12/2010",""
"6738","Legislation","1302","Passed/Approved","Law passed","","01/11/2013",""
"6737","Legislation","1408","Passed/Approved","Law passed","","31/03/2012",""
"6736","Legislation","1411","Passed/Approved","Law passed","","01/05/2007",""
"6735","Legislation","2043","Passed/Approved","Law passed","","10/07/2016",""
"6734","Legislation","1308","Passed/Approved","Law passed","","04/12/2008",""
"6733","Legislation","1419","Passed/Approved","Law passed","","25/12/2003",""
"6732","Legislation","1418","Passed/Approved","Law passed","","25/12/2012",""
"6731","Legislation","1420","Passed/Approved","Law passed","","01/09/2011",""
"6730","Legislation","1421","Passed/Approved","Law passed","","05/07/2009",""
"6729","Legislation","1493","Passed/Approved","Law passed","","27/02/2012",""
"6728","Legislation","1424","Passed/Approved","Law passed","","09/07/2004",""
"6727","Legislation","1634","Passed/Approved","Law passed","","01/09/2011",""
"6726","Legislation","1426","Passed/Approved","Law passed","","25/12/2013",""
"6725","Legislation","8533","Passed/Approved","Law passed","","01/03/2016",""
"6724","Legislation","8266","Passed/Approved","Law passed","","25/12/2004",""
"6723","Legislation","1151","Passed/Approved","Law passed","","11/06/2014",""
"6722","Legislation","8492","Passed/Approved","Law passed","","25/12/2012",""
"6721","Legislation","1515","Passed/Approved","Law passed","","01/10/2013",""
"6720","Legislation","1434","Passed/Approved","Law passed","","25/12/2013",""
"6719","Legislation","1442","Passed/Approved","Law passed","","25/12/2010",""
"6718","Legislation","1532","Passed/Approved","Law passed","","25/12/2010",""
"6717","Legislation","1160","Passed/Approved","Law passed","","25/12/2008",""
"6716","Legislation","1446","Passed/Approved","Law passed","","25/12/2008",""
"6715","Legislation","1447","Passed/Approved","Law passed","","25/12/2013",""
"6714","Legislation","1163","Passed/Approved","Law passed","","07/08/2012",""
"6713","Legislation","1452","Passed/Approved","Law passed","","01/02/2008",""
"6712","Legislation","1710","Passed/Approved","Law passed","","07/07/2007",""
"6711","Legislation","8269","Passed/Approved","Law passed","","12/04/2017",""
"6710","Legislation","1445","Passed/Approved","Law passed","","25/12/2009",""
"6709","Legislation","1462","Passed/Approved","Law passed","","25/12/2012",""
"6708","Legislation","1813","Passed/Approved","Law passed","","07/07/1999",""
"6707","Legislation","1589","Passed/Approved","Law passed","","23/05/2002",""
"6706","Legislation","1466","Passed/Approved","Law passed","","25/12/2009",""
"6705","Legislation","1468","Passed/Approved","Law passed","","25/12/2007",""
"6704","Legislation","1469","Passed/Approved","Law passed","","25/12/2009",""
"6703","Legislation","1470","Passed/Approved","Law passed","","25/12/2009",""
"6702","Legislation","1472","Passed/Approved","Law passed","","25/12/2013",""
"6701","Legislation","1448","Passed/Approved","Law passed","","25/12/2007",""
"6700","Legislation","8534","Passed/Approved","Law passed","","01/11/2016",""
"6699","Legislation","8654","Passed/Approved","Law passed","","30/12/2016",""
"6698","Legislation","1551","Passed/Approved","Law passed","","30/11/2009",""
"6697","Legislation","2067","Passed/Approved","Law passed","","25/07/2016",""
"6696","Legislation","2046","Passed/Approved","Law passed","","24/02/2016",""
"6695","Legislation","1177","Passed/Approved","Law passed","","01/12/2011",""
"6694","Legislation","1477","Passed/Approved","Law passed","","25/12/2010",""
"6693","Legislation","1484","Passed/Approved","Law passed","","25/12/2004",""
"6692","Legislation","4006","Passed/Approved","Law passed","","22/04/2013",""
"6691","Legislation","1486","Passed/Approved","Law passed","","03/08/1995",""
"6690","Legislation","1487","Passed/Approved","Law passed","","31/07/2013",""
"6689","Legislation","1488","Passed/Approved","Law passed","","30/03/2012",""
"6688","Legislation","1699","Passed/Approved","Law passed","","06/06/2003",""
"6687","Legislation","4352","Passed/Approved","Law passed","","01/07/2010",""
"6686","Legislation","1595","Passed/Approved","Law passed","","25/12/2009",""
"6685","Legislation","1492","Passed/Approved","Law passed","","01/08/2009",""
"6684","Legislation","1496","Passed/Approved","Law passed","","15/10/2001",""
"6683","Legislation","8603","Passed/Approved","Law passed","","25/12/2017",""
"6682","Legislation","8607","Passed/Approved","Law passed","","01/12/2014",""
"6681","Legislation","1498","Passed/Approved","Law passed","","01/01/2012",""
"6680","Legislation","1499","Passed/Approved","Law passed","","01/06/2011",""
"6679","Legislation","1501","Passed/Approved","Law passed","","01/03/2010",""
"6678","Legislation","1598","Passed/Approved","Law passed","","25/12/2001",""
"6677","Legislation","1505","Passed/Approved","Law passed","","01/05/2004",""
"6676","Legislation","1674","Passed/Approved","Law passed","","02/11/2007",""
"6675","Legislation","1506","Passed/Approved","Law passed","","30/06/1998",""
"6674","Legislation","1508","Passed/Approved","Law passed","","25/09/2008",""
"6673","Legislation","8608","Passed/Approved","Law passed","","02/01/2018",""
"6672","Legislation","1511","Passed/Approved","Law passed","","17/10/2004",""
"6671","Legislation","1512","Passed/Approved","Law passed","","19/05/2004",""
"6670","Legislation","8454","Passed/Approved","Law passed","","25/12/2011",""
"6669","Legislation","1514","Passed/Approved","Law passed","","15/05/2000",""
"6668","Legislation","1504","Passed/Approved","Law passed","","01/04/2007",""
"6667","Legislation","1517","Passed/Approved","Law passed","","24/07/2007",""
"6666","Legislation","1516","Passed/Approved","Law passed","","01/05/2010",""
"6665","Legislation","1204","Passed/Approved","Law passed","","25/12/2009",""
"6664","Legislation","1520","Passed/Approved","Law passed","","24/06/2011",""
"6663","Legislation","1523","Passed/Approved","Law passed","","27/06/2008",""
"6662","Legislation","1525","Passed/Approved","Law passed","","29/06/1990",""
"6661","Legislation","1524","Passed/Approved","Law passed","","17/12/2004",""
"6660","Legislation","1526","Passed/Approved","Law passed","","11/06/1976",""
"6659","Legislation","1527","Passed/Approved","Law passed","","29/05/2014",""
"6658","Legislation","1528","Passed/Approved","Law passed","","01/09/2012",""
"6657","Legislation","1531","Passed/Approved","Law passed","","25/12/2010",""
"6656","Legislation","1607","Passed/Approved","Law passed","","25/12/2008",""
"6655","Legislation","1188","Passed/Approved","Law passed","","01/09/2011",""
"6654","Legislation","4007","Passed/Approved","Law passed","","21/03/2013",""
"6653","Legislation","1535","Passed/Approved","Law passed","","29/06/2014",""
"6652","Legislation","4013","Passed/Approved","Law passed","","19/12/2012",""
"6651","Legislation","1537","Passed/Approved","Law passed","","28/06/2008",""
"6650","Legislation","1538","Passed/Approved","Law passed","","01/05/2008",""
"6649","Legislation","4014","Passed/Approved","Law passed","","16/03/2011",""
"6648","Legislation","1220","Passed/Approved","Law passed","","01/03/2015",""
"6647","Legislation","1542","Passed/Approved","Law passed","","18/11/2002",""
"6646","Legislation","1544","Passed/Approved","Law passed","","24/11/2014",""
"6645","Legislation","1546","Passed/Approved","Order 43 approved","","23/05/2011",""
"6644","Legislation","1545","Passed/Approved","Law passed","","16/08/2012",""
"6643","Legislation","1720","Passed/Approved","Law passed","","02/05/2011",""
"6642","Legislation","1549","Passed/Approved","Law passed","","27/05/2010",""
"6641","Legislation","1533","Passed/Approved","Law passed","","01/05/2010",""
"6640","Legislation","1548","Passed/Approved","Law passed","","28/04/2010",""
"6639","Legislation","1550","Passed/Approved","Law passed","","20/10/2010",""
"6638","Legislation","1725","Passed/Approved","Law passed","","25/12/2012",""
"6637","Legislation","1554","Passed/Approved","Law passed","","12/01/2007",""
"6636","Legislation","1557","Passed/Approved","Law passed","","08/09/1993",""
"6635","Legislation","1556","Passed/Approved","Law passed","","25/03/1998",""
"6634","Legislation","1555","Passed/Approved","Law passed","","27/03/2006",""
"6633","Legislation","1558","Passed/Approved","Law passed","","12/09/1991",""
"6632","Legislation","2068","Passed/Approved","Law passed","","24/11/2016",""
"6631","Legislation","4226","Passed/Approved","Law passed","","19/01/2012",""
"6630","Legislation","1562","Passed/Approved","Law passed","","18/09/2009",""
"6629","Legislation","1563","Passed/Approved","Law passed","","03/11/2009",""
"6628","Legislation","1564","Passed/Approved","Law passed","","01/11/2009",""
"6627","Legislation","4031","Passed/Approved","Law passed","","11/10/2009",""
"6626","Legislation","1570","Passed/Approved","Law passed","","26/11/2010",""
"6625","Legislation","4052","Passed/Approved","Law passed","","04/10/2004",""
"6624","Legislation","4070","Passed/Approved","Law passed","","24/10/2012",""
"6623","Legislation","4131","Passed/Approved","Law passed","","15/11/2010",""
"6622","Legislation","2002","Passed/Approved","Law passed","","17/08/2015",""
"6621","Legislation","4132","Passed/Approved","Law passed","","21/12/2010",""
"6620","Legislation","1575","Passed/Approved","Law passed","","17/03/2005",""
"6619","Legislation","4378","Passed/Approved","Law passed","","30/11/2010",""
"6618","Legislation","1578","Passed/Approved","Law passed","","20/11/2014",""
"6617","Legislation","8487","Passed/Approved","Law passed","","31/12/2017",""
"6616","Legislation","1580","Passed/Approved","Law passed","","15/03/2013",""
"6615","Legislation","1581","Passed/Approved","Law passed","","01/12/2013",""
"6614","Legislation","1582","Passed/Approved","Law passed","","19/07/2012",""
"6613","Legislation","1584","Passed/Approved","Law passed","","11/11/2011",""
"6612","Legislation","1583","Passed/Approved","Law passed","","17/07/2011",""
"6611","Legislation","1587","Passed/Approved","Law passed","","30/12/2005",""
